OBJECTID;Anlage;Baumnummer;Gattung_Dt;Gattung_Lat;Pflanzdatum;X;Y;Lon;Lat
218;Sillpromenade;14;Scheinakazie;Robinia pseudoacacia;;81401,3559999997;237423,902000001;11,4087442920001;47,2706375330001
219;Sillpromenade;15;Gemeine Esche;Fraxinus excelsior;;81402,6050000004;237433,994999999;11,4087626290001;47,2707281460001
220;Sillpromenade;16;Schwarzpappel;Populus nigra;;81403,0599999996;237443,91;11,408770443;47,270817256
221;Sillpromenade;17;Scheinakazie;Robinia pseudoacacia;;81402,46;237453,32;11,4087642250001;47,2709019550001
222;Purtschellerstraße;13;Kegelförmiger Bergahorn;Acer pseudoplatanus 'Negenia';09.11.2010;81241,341;236308,377;11,4064278130001;47,26062525
223;Traklpark;29;Bergahorn;Acer pseudoplatanus;;81292,79;238580,18;11,4075197290001;47,28104948
224;Volksschule Pradl-Ost;1;Trompetenbaum;Catalpa bignonioides;02.11.2010;82400,6289999997;236708,532;11,4218157670001;47,264079806
225;Sillpromenade;22;Gemeine Esche;Fraxinus excelsior;;81397,8899999997;237517,449999999;11,4087154960001;47,271479249
226;Sillpromenade;25;Japanische Zierkirsche;Prunus serrulata;;81413,6509999996;237546,517999999;11,4089290270001;47,2717387110001
227;Sillpromenade;26;Bergahorn;Acer pseudoplatanus;;81407,2300000004;237546,039999999;11,4088441000001;47,2717352060001
228;Sillpromenade;27;Japanische Zierkirsche;Prunus serrulata;;81420,2010000004;237556,15;11,4090173230001;47,2718245220001
229;Sillpromenade;28;Roßkastanie;Aesculus hippocastanum;;81424,0999999996;237570,84;11,40907151;47,2719561480001
230;Oerleyweg;7;Gemeine Esche;Fraxinus excelsior;;80418,75;235680,859999999;11,395448613;47,2550828720001
231;Oerleyweg;9;Gemeine Esche;Fraxinus excelsior;;80428,54;235677,18;11,3955772680001;47,2550485820001
232;Oerleyweg;10;Gemeine Esche;Fraxinus excelsior;;80437,9400000004;235673,640000001;11,3957007960001;47,2550155980001
233;Oerleyweg;14;Säulenpappel;Populus nigra  'Italica';;80478,7599999998;235661,34;11,396237774;47,2548999950001
234;Oerleyweg;15;Kirschpflaume;Prunus cerasifera;;80590,9473000001;235629,8224;11,3977139720001;47,254602832
235;Oerleyweg;16;Kirschpflaume;Prunus cerasifera;;80593,8627000004;235632,2828;11,397752923;47,254624602
236;Oerleyweg;17;Kirschpflaume;Prunus cerasifera;;80610,1299999999;235637,43;11,3979687190001;47,2546689010001
237;Oerleyweg;19;Kirschpflaume;Prunus cerasifera;;80626,5300000003;235637,75;11,3981854;47,2546697710001
238;Oerleyweg;21;Schwarzkiefer;Pinus nigra;;80640,8099999996;235641,789999999;11,398374748;47,2547043550001
239;Olympiastraße - West;1;Spitzahorn;Acer platanoides;;80707,4329000004;235885,594699999;11,3992986430001;47,2568887680001
240;Olympiastraße - West;3;Spitzahorn;Acer platanoides;;80726,1752000004;235892,853399999;11,3995475230001;47,2569517490001
241;Olympiastraße - West;4;Spitzahorn;Acer platanoides;;80735,7955;235896,3684;11,399675233;47,2569821800001
242;Olympiastraße - West;6;Spitzahorn;Acer platanoides;;80753,8530000001;235903,353;11,399915019;47,2570427800001
243;Olympiastraße - Mitte;8;Sommerlinde;Tilia platyphyllos;;81118,2240000004;235957,176999999;11,4047378560001;47,2574820410001
244;Olympiastraße - Mitte;10;Krimlinde;Tilia euchlora;;81093,3190000001;235984,601;11,4044138360001;47,257731736
245;Olympiastraße - Mitte;11;Winterlinde;Tilia cordata;;81114,1660000002;235987,541999999;11,4046897460001;47,257755617
246;Olympiastraße - Mitte;12;Silberahorn;Acer saccharinum;;81139,892;235997,606000001;11,4050313960001;47,2578429550001
247;Olympiastraße - Mitte;15;Bergahorn;Acer pseudoplatanus;;81242,9400000004;236019,835999999;11,4063966390001;47,2580301660001
248;Olympiastraße - Mitte;16;Bergahorn;Acer pseudoplatanus;;81253,3770000003;236024,737;11,406535396;47,2580729530001
249;Pacherstraße;2;Blutpflaume;Prunus cerasifera 'Nigra';;81519,034;236260,564999999;11,4100874970001;47,2601609470001
250;Matthias-Schmid-Straße;20;Roßkastanie;Aesculus hippocastanum;01.10.1999;81722,0999999996;237938,300000001;11,413076032;47,2752238130001
251;Meinhardstraße;2;Säulenahorn;Acer platanoides 'Columnare';15.04.1996;80689,6699999999;236943,029999999;11,3992543780001;47,2664006190001
252;Meinhardstraße;3;Säulenahorn;Acer platanoides 'Columnare';15.04.1996;80687,5999999996;236932,51;11,399225136;47,2663062650001
253;Meinhardstraße;5;Säulenahorn;Acer platanoides 'Columnare';15.04.1996;80683,7400000002;236910,98;11,399170262;47,266113116
254;Paschbergweg;46;Roßkastanie;Aesculus hippocastanum;;81855,1310000001;235643,265000001;11,414414643;47,2545677990001
255;Meinhardstraße;7;Stieleiche;Quercus robur;;80660,9100000001;236791,6;11,3988471520001;47,265042312
256;Mentlbergstraße;1;Roßkastanie;Aesculus hippocastanum;;78483,8159999996;235169,422;11,3698006330001;47,2507168210001
257;Mentlbergstraße;3;Stieleiche;Quercus robur;;78470,398;235161,675000001;11,369622054;47,2506487490001
258;Mentlbergstraße;4;Stieleiche;Quercus robur;;78465,4210000001;235158,234999999;11,3695557170001;47,2506184050001
259;Michael-Gaismair-Straße;2;Säulenförmige Zierkirsche;Prunus hillieri 'Spire';02.05.1993;80616,1799999997;236328,82;11,3981729640001;47,2608859410001
260;Oberkoflerwiese;1;Bergahorn;Acer pseudoplatanus;;81254,3899999997;238812,551999999;11,4070544360001;47,2831439670001
261;Oberkoflerwiese;2;Bergahorn;Acer pseudoplatanus;;81259,6270000003;238823,171;11,4071255750001;47,283238817
262;Oberkoflerwiese;4;Bergahorn;Acer pseudoplatanus;;81263,6519999998;238846,385;11,407182983;47,2834470860001
263;Oberkoflerwiese;5;Spitzahorn;Acer platanoides;;81263,1140000001;238860,464;11,4071784280001;47,2835737660001
264;Oberkoflerwiese;6;Bergahorn;Acer pseudoplatanus;;81261,4359999998;238874,179;11,4071587420001;47,2836973140001
265;Oberkoflerwiese;8;Spitzahorn;Acer platanoides;;81252,7649999997;238901,289999999;11,4070490670001;47,2839421960001
266;Oberkoflerwiese;10;Bergahorn;Acer pseudoplatanus;;81242,0499999998;238915,33;11,406910005;47,2840697830001
267;Oberkoflerwiese;11;Gemeine Esche;Fraxinus excelsior;;81236,8890000004;238927,460000001;11,406843999;47,284179506
268;Oberkoflerwiese;12;Fichte;Picea abies;;81242,3700000001;238836,619999999;11,4068999500001;47,2833618970001
269;Oerleyweg;2;Bergahorn;Acer pseudoplatanus;;80368,71;235693,5;11,3947899070001;47,2552026550001
270;Oerleyweg;3;Gemeine Esche;Fraxinus excelsior;;80372,5599999996;235691,3051;11,3948403670001;47,255182446
271;Mariahilfstraße;23;Roßkastanie;Aesculus hippocastanum;;79859,0530000003;237081,075999999;11,3883051070001;47,2677433810001
272;Mariahilfstraße;29;Sandbirke;Betula pendula;;79819,1600000001;237087,32;11,3877791500001;47,267804373
273;Marktgraben;1;Kugelahorn;Acer platanoides 'Globosum';01.02.1995;80231,54;237004,210000001;11,393212657;47,2670068180001
274;Marktgraben;2;Kugelahorn;Acer platanoides 'Globosum';01.02.1995;80227,9800000004;237003,43;11,3931654830001;47,267000237
275;Marktgraben;3;Kugelahorn;Acer platanoides 'Globosum';01.02.1995;80213,7599999998;237000,32;11,3929770540001;47,2669740010001
276;Marktgraben;5;Kugelahorn;Acer platanoides 'Globosum';01.02.1995;80195,8700000001;236996,4;11,3927399930001;47,2669409280001
277;Kärntnerpark;45;Roßkastanie;Aesculus hippocastanum;;81751,3799999999;237855,68;11,413447852;47,274477167
278;Kärntnerpark - Spiel- und Sportanlage;47;Sandbirke;Betula pendula;;81737,6279999996;237860,718;11,413267057;47,274524183
279;Kärntnerpark;48;Roßkastanie;Aesculus hippocastanum;;81754,46;237863,85;11,413490041;47,274550258
280;Kärntnerpark;51;Roßkastanie;Aesculus hippocastanum;;81761,8099999996;237878,43;11,4135898230001;47,2746804640001
281;Kärntnerpark;14;Gleditschie;Gleditsia triacanthos;;81573,9314000001;237655,665999999;11,4110666830001;47,2727004430001
282;Langer Weg;2;Spitzahorn;Acer platanoides;;82902,0599999996;237779,32;11,4286383150001;47,2736465010001
283;Langer Weg;3;Spitzahorn;Acer platanoides;;82915,9500000002;237788,050000001;11,4288234650001;47,2737232600001
284;Langer Weg;4;Schwarzpappel;Populus nigra;;82907,6699999999;237804,08;11,4287170250001;47,2738684620001
285;Langer Weg;5;Spitzahorn;Acer platanoides;;82938,4699999997;237805,77;11,4291243110001;47,2738797790001
286;Langer Weg;6;Bergahorn;Acer pseudoplatanus;29.11.2000;82665,6900000004;237047,300000001;11,4253799860001;47,2670931370001
287;Pacherstraße;7;Blutpflaume;Prunus cerasifera 'Nigra';;81541,4989999998;236268,494000001;11,4103857040001;47,260229472
288;Pacherstraße;8;Blutpflaume;Prunus cerasifera 'Nigra';;81547,3370000003;236270,654999999;11,4104632170001;47,260248183
289;Pacherstraße;9;Blutpflaume;Prunus cerasifera 'Nigra';;81552,0029999996;236272,097999999;11,4105251180001;47,2602605820001
290;Pacherwiese;17;Walnuß;Juglans regia;;81659,5609999998;236323,521;11,4119553390001;47,2607097030001
291;Paschbergweg;2;Roßkastanie;Aesculus hippocastanum;;82436,9160000002;235749,393999999;11,4221187480001;47,2554496530001
292;Paschbergweg;3;Roßkastanie;Aesculus hippocastanum;;82425,6370000001;235745,812000001;11,4219691070001;47,2554188510001
293;Paschbergweg;4;Roßkastanie;Aesculus hippocastanum;;82414,2510000002;235741,876;11,421817988;47,2553848800001
294;Kurpark - Igls;97;Fichte;Picea abies;;81547,0899999999;232606,630000001;11,4097939280001;47,2272970990001
295;Kurpark - Igls;98;Fichte;Picea abies;;81541,9800000004;232604,470000001;11,409726074;47,2272783060001
296;Kurpark - Igls;99;Fichte;Picea abies;;81536,75;232605,789999999;11,409657268;47,2272908240001
297;Kurpark - Igls;100;Fichte;Picea abies;;81532,3099999996;232603,050000001;11,409598154;47,227266732
298;Kurpark - Igls;101;Fichte;Picea abies;;81526,8600000003;232604,07;11,4095263890001;47,227276579
299;Kurpark - Igls;103;Fichte;Picea abies;;81520,9100000001;232600,210000001;11,4094471370001;47,2272426010001
300;Kurpark - Igls;106;Vogelbeere;Sorbus aucuparia;;81532,6500000004;232581,890000001;11,4095988000001;47,2270763940001
301;Kurpark - Igls;107;Vogelbeere;Sorbus aucuparia;;81532,5599999996;232579,779999999;11,409597229;47,2270574300001
302;Kurpark - Igls;108;Vogelbeere;Sorbus aucuparia;;81535,4000000004;232579,6;11,4096346900001;47,2270554600001
303;Kurpark - Igls;109;Vogelbeere;Sorbus aucuparia;;81532,5999999996;232576,050000001;11,4095970800001;47,22702388
304;Kurpark - Igls;110;Europäische Lärche;Larix decidua;;81510,9699999997;232482,18;11,409294484;47,226182366
305;Kurpark - Igls;113;Fichte;Picea abies;;81523,8700000001;232495,23;11,4094671540001;47,2262981320001
306;Kurpark - Igls;114;Fichte;Picea abies;;81525,4000000004;232491,23;11,4094866270001;47,2262619700001
307;Kurpark - Igls;115;Fichte;Picea abies;;81526,4800000004;232492,65;11,4095011420001;47,2262746070001
308;Kurpark - Igls;116;Fichte;Picea abies;;81527,3399999999;232493,74;11,4095126940001;47,2262843030001
309;Kurpark - Igls;118;Fichte;Picea abies;;81529,6799999997;232496,82;11,409544145;47,226311712
310;Kurpark - Igls;119;Fichte;Picea abies;;81530,96;232498;11,4095612570001;47,226322166
311;Kurpark - Igls;120;Fichte;Picea abies;;81531,5899999999;232498,710000001;11,409569703;47,2263284730001
312;Kurpark - Igls;121;Gemeine Esche;Fraxinus excelsior;;81529,9900000002;232503,119999999;11,4095493810001;47,2263683310001
313;Grünbacher-Promenade;428;Silberahorn;Acer saccharinum;;84130,0899999999;237343,49;11,4447827810001;47,269571226
314;Grünbacher-Promenade;429;Silberahorn;Acer saccharinum;;84134,25;237347,439999999;11,444838485;47,269606217
315;Grünbacher-Promenade;430;Silberahorn;Acer saccharinum;;84135,5800000001;237344,34;11,444855476;47,2695781680001
316;Grünbacher-Promenade;431;Sandbirke;Betula pendula;;84140;237341,23;11,44491329;47,269549635
317;Grünbacher-Promenade;432;Sandbirke;Betula pendula;;84145,54;237340,970000001;11,4449864370001;47,2695465890001
318;Tschurtschenthalerstraße;7;Kegelförmiger Spitzahorn;Acer platanoides 'Emerald Queen';16.11.2018;80548,5451999996;237807,8532;11,397545376;47,2741953810001
319;Tschurtschenthalerstraße;10;Kegelförmiger Spitzahorn;Acer platanoides 'Emerald Queen';16.11.2018;80558,4733999996;237806,900699999;11,3976763920001;47,2741856000001
320;Karl-Kapferer-Straße;29;Blutahorn 'Crimson King';Acer platanoides 'Crimson King';24.11.2017;80589,3810000001;237683,942;11,398062671;47,2730760310001
321;Grünbacher-Promenade;438;Zitterpappel;Populus tremula;;84135,4714000002;237323,9241;11,4448502060001;47,2693945820001
322;Grünbacher-Promenade;441;Silberweide;Salix alba;;84151,6299999999;237309,550000001;11,445060997;47,2692632500001
323;Grünbacher-Promenade;442;Silberweide;Salix alba;;84157,0300000003;237308,939999999;11,4451322280001;47,2692570740001
324;Grünbacher-Promenade;443;Silberweide;Salix alba;;84160,21;237304,65;11,4451734370001;47,2692180870001
325;Grünbacher-Promenade;446;Vielblütiger Zierapfel;Malus floribunda;;84174,0099999998;237316,41;11,4453579750001;47,2693220800001
326;Grünbacher-Promenade;447;Vielblütiger Zierapfel;Malus floribunda;;84169,3300000001;237314,960000001;11,4452958690001;47,2693096390001
327;Grünbacher-Promenade;450;Spitzahorn;Acer platanoides;;84173,5599999996;237330,18;11,4453546170001;47,269445971
328;Grünbacher-Promenade;451;Vielblütiger Zierapfel;Malus floribunda;;84177,21;237325,48;11,445401958;47,2694032370001
329;Grünbacher-Promenade;452;Spitzahorn;Acer platanoides;;84189,2699999996;237309,51;11,4455582960001;47,2692580760001
330;Grüngürtel Reichenau West - Spiel- und Sportanlage;56;Platane;Platanus acerifolia;;82192,8899999997;237767,23;11,4192655590001;47,2736267330001
331;Grüngürtel Reichenau West - Spiel- und Sportanlage;57;Säuleneiche;Quercus robur 'Fastigiata';;82213,1500000004;237777,390000001;11,4195351280001;47,2737155720001
332;Pirmingasse;2;Feuerahorn;Acer ginnala;15.11.2017;78290,9825999998;236416,751499999;11,3674715080001;47,2619573160001
333;Pirmingasse;3;Feuerahorn;Acer ginnala;15.11.2017;78274,4729000004;236415,393999999;11,3672531660001;47,2619470710001
334;Grüngürtel Reichenau;59;Platane;Platanus acerifolia;;82268,6799999997;237801,4;11,4202732780001;47,2739245550001
335;Grüngürtel Reichenau;60;Winterlinde;Tilia cordata;;82299,1399999997;237815,5;11,420678351;47,274047549
336;Grüngürtel Reichenau;61;Föhre;Pinus sylvestris;;82307,3899999997;237821,5;11,420788465;47,2741004760001
337;Grüngürtel Reichenau;63;Zöschener Ahorn;Acer zoeschense;;82289,2000000002;237797,08;11,4205436250001;47,2738831400001
338;Grüngürtel Reichenau;64;Zöschener Ahorn;Acer zoeschense;;82291,9000000004;237800,470000001;11,420579924;47,2739132890001
339;Grüngürtel Reichenau;65;Zöschener Ahorn;Acer zoeschense;;82295,8099999996;237799,619999999;11,420631433;47,2739051560001
340;Grüngürtel Reichenau;68;Koloradotanne;Abies concolor;01.01.2001;82323,1699999999;237816,18;11,420995996;47,2740506590001
341;Grüngürtel Reichenau;69;Schwarzpappel;Populus nigra;;82338,8499999996;237822,210000001;11,4212042930001;47,2741029250001
342;Grüngürtel Reichenau;72;Blumenesche;Fraxinus ornus;;82329,9400000004;237835,35;11,4210889760001;47,2742222090001
343;Grüngürtel Reichenau;75;Österreichische Schwarzkiefer;Pinus nigra 'Austriaca';;82379,8799999999;237834,689999999;11,4217487380001;47,2742100230001
344;Grüngürtel Reichenau;76;Österreichische Schwarzkiefer;Pinus nigra 'Austriaca';;82379,7800000003;237841,960000001;11,4217487540001;47,2742754160001
345;Grüngürtel Reichenau;78;Rotblühende Roßkastanie;Aesculus carnea;;82423,5599999996;237858,699999999;11,422330323;47,274420477
346;Grüngürtel Reichenau Ost - Spielplatz;79;Schwarzpappel;Populus nigra;;82406,5199999996;237867,029999999;11,4221066970001;47,2744975240001
347;Grüngürtel Reichenau Ost - Spielplatz;80;Zitterpappel;Populus tremula;;82408,8200000003;237878,960000001;11,4221392830001;47,2746045230001
348;Grüngürtel Reichenau Ost - Spielplatz;81;Schwarzpappel;Populus nigra;;82420,8399999999;237871,59;11,422296755;47,2745367380001
349;Kurpark - Igls;128;Fichte;Picea abies;;81534,4199999999;232522,390000001;11,4096113640001;47,226541082
350;Kurpark - Igls;130;Fichte;Picea abies;;81542,0099999998;232526,1;11,4097122380001;47,2265735070001
351;Pembaurstraße;1;Rotblühende Roßkastanie;Aesculus carnea;;81547,5099999998;237482,82;11,4106861050001;47,271149296
352;Pembaurstraße;2;Rotblühende Roßkastanie;Aesculus carnea;01.01.1997;81548,8600000003;237477;11,4107028820001;47,2710967880001
353;Matthias-Schmid-Straße;15;Roßkastanie;Aesculus hippocastanum;;81763,4800000004;237981,9;11,4136307800001;47,2756107720001
354;Matthias-Schmid-Straße;16;Roßkastanie;Aesculus hippocastanum;;81766,9500000002;237985,619999999;11,4136773110001;47,2756437950001
355;Matthias-Schmid-Straße;17;Roßkastanie;Aesculus hippocastanum;;81770,7400000002;237989,35;11,4137280730001;47,2756768680001
356;Matthias-Schmid-Straße;19;Roßkastanie;Aesculus hippocastanum;01.01.1975;81779,6050000004;237999,051999999;11,4138469860001;47,2757630170001
357;Langstraße;1;Weißtanne;Abies alba;;81753,6900000004;236900,939999999;11,413304139;47,2658908120001
358;Gumppstraße;2;Sommerlinde;Tilia platyphyllos;;81803,5499999998;236818,050000001;11,4139477320001;47,2651391800001
359;Eichhof Block;5;Spitzahorn;Acer platanoides;;81840,6299999999;236700,5;11,4144161380001;47,2640774320001
360;Eichhof Block;7;Sommerlinde;Tilia platyphyllos;;81848,9325999999;236685,603599999;11,4145231030001;47,263942435
361;Eichhof Block;9;Spitzahorn;Acer platanoides;;81860,4239999997;236664,7499;11,4146711060001;47,2637534670001
362;Grünbacher-Promenade;12;Vogelkirsche;Prunus avium;;83085,25;237888,630000001;11,4310791460001;47,274606426
363;Grünbacher-Promenade;13;Bergulme;Ulmus glabra;;83090,8399999999;237882,060000001;11,431151791;47,2745466360001
364;Grünbacher-Promenade;15;Pyramidenhainbuche;Carpinus betulus 'Fastigiata';;83087,0499999998;237904,960000001;11,4311059600001;47,2747530550001
365;Grünbacher-Promenade;16;Pyramidenhainbuche;Carpinus betulus 'Fastigiata';;83090,75;237909,859999999;11,4311557600001;47,2747966530001
366;Grünbacher-Promenade;17;Pyramidenhainbuche;Carpinus betulus 'Fastigiata';;83094,1900000004;237905,279999999;11,4312003650001;47,274755031
367;Grünbacher-Promenade;18;Pyramidenhainbuche;Carpinus betulus 'Fastigiata';;83087,4699999997;237899,48;11,4311104930001;47,27470372
368;Grünbacher-Promenade;19;Pyramidenhainbuche;Carpinus betulus 'Fastigiata';;83090,2300000004;237896,74;11,4311464550001;47,2746787310001
369;Grünbacher-Promenade;20;Pyramidenhainbuche;Carpinus betulus 'Fastigiata';;83093,9500000002;237893,15;11,431194943;47,274645976
370;Grünbacher-Promenade;22;Pyramidenhainbuche;Carpinus betulus 'Fastigiata';;83096,75;237901,84;11,4312335540001;47,2747237720001
371;Grünbacher-Promenade;426;Sandbirke;Betula pendula;;84117,8799999999;237345,369999999;11,444621812;47,269589694
372;Oerleyweg;4;Gemeine Esche;Fraxinus excelsior;;80396,0999999996;235689,029999999;11,3951508970001;47,2551591120001
373;Kurpark - Igls;122;Sandbirke;Betula pendula;;81531,4199999999;232502,16;11,409568085;47,2263595210001
374;Mitterweg;7;Kegelförmiger Bergahorn;Acer pseudoplatanus 'Negenia';;78719,2699999996;236036,6;11,373062722;47,2584874620001
375;Mitterweg;8;Kegelförmiger Bergahorn;Acer pseudoplatanus 'Negenia';;78663,7290000003;236030,786;11,3723280150001;47,2584418120001
